Term,args.go,filepathutils.go,filereader.go,invIndex.go,main.go,matrix.go,normilizer.go,rpn.go,tokenizer.go,../is1/files/SampleTextFile_200kb.txt,../is1/files/zbrka-tvorv.fb2,../is1/args.go,../is1/dictionary.go,../is1/dictionary.txt,../is1/file_utils.go,../is1/loader.go,../is1/main.go
квасна,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
квил,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
квиління,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
квит,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
квитанц,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
квитанціях,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
квола,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кволе,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кволому,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
квіт,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
квітах,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
квіте,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
квітень,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
квіти,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
квітка,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
квіткам,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
квітками,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
квітки,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
квітку,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
квітневий,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
квіток,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
квіточок,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
квітучий,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
квітують,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
квітчастий,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
квітів,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
кебети,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кел,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
келиха,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
келихи,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
келії,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
кендюхов,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
кендюхові,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
кентавр,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кентавра,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кентаврами,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кентаврі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
кепкувати,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кепкуєте,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кермує,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
керований,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
керт,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
кертіс,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
кертісе,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
керуватись,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
керунку,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
керує,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кесарю,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кет,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кетам,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кетя,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ки,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
киває,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кивни,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кивнула,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кида,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кидай,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кидаю,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кидають,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кидає,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кидаєм,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кидається,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
килими,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
килимом,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ким,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кимсь,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кинджал,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кинджала,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кинджалом,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кине,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кинеш,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кину,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кинув,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кинувсь,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кинувся,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кинувши,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кинула,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кинулась,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кинулись,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кинути,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кинутись,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кинуть,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кинь,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
киньте,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кипарисових,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кипить,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кислиць,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кислицю,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кисло,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кита,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кицька,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кицьку,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кишен,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
кишенею,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кишень,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кишеню,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кишені,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
кишках,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кишне,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кишок,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
києм,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кл,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
клади,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кланяйся,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кланяйтесь,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кланяюсь,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кланяється,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клаповухий,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клапт,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
клаптик,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клаптю,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клапті,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
класти,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клеветою,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клейнод,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клейноде,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клейноди,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клену,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кленуть,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клерк,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кликали,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кликати,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клин,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клинець,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клином,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клинц,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
клинцю,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клинця,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клинці,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
клич,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кличе,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кличеш,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кличний,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кличте,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кличу,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клишава,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клоп,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
клопотом,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клопоту,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клопіт,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
клоччям,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клуб,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клубком,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клування,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
клуєтесь,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ключ,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ключа,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ключем,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ключниця,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ключі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
клявсь,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клявся,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клялись,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клян,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
кляне,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клянеться,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клянися,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кляну,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клянусь,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клянуся,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кляніться,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
клят,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
клята,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клятв,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клятва,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клятвами,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клятви,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клятву,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клятві,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
клятий,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клятого,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клятому,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кляту,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
клятьбами,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кляті,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
клятіший,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
клітках,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
клітку,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
клітці,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
км,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
кмітлива,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
кн,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
кна,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
книг,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
книгу,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
книжками,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
книжках,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
книжки,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
книжковий,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
книжку,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
книжок,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
книз,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
книзі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
кно,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
кном,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
княгин,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
княгине,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
княгинею,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
княгиню,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
княгині,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
княжому,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
князев,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
князевого,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
князеві,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
князем,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
князь,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
князю,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
князя,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ко,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
кобилиця,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кобилу,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ков,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ковал,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ковалем,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ковалі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ковбаню,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ковбаси,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ковзне,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ковим,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ковпак,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ковпаком,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ковінька,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ковіньку,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
кого,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
когось,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кодла,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кодло,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кодлом,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кожда,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кожде,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кождеє,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кождий,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кождої,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кожен,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кожн,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
кожна,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кожне,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кожний,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кожним,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кожного,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кожному,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кожною,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кожну,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кожнім,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
козине,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
козир,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
козирів,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
козиц,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
козиці,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
козолист,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кол,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
колас,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
коласа,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
колега,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
коленному,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
коли,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
коли-небудь,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
колиску,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
колись,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
колишн,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
колишнього,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
колишню,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
колишнє,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
колишні,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
колишній,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
колишнім,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
колй,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
коло,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
колобродить,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
колода,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
колоди,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
колодках,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
колодо,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
колодою,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
колоти,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
колпруц,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
колпруці,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
колх,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
колхіду,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
колін,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
коліна,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
колінкування,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
коліном,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
колір,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
колісниці,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ком,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
команд,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
комар,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
комарі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
комашки,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
комед,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
комедію,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
комедія,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
комедіях,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
комедії,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
комету,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
коми,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
комин,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
коминка,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
коминку,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
комиш,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
комиші,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
комора,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
компан,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
компанію,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
компанії,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
кому,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
комусь,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
комір,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
коміром,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
комірчина,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
комірчину,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
комірчині,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
кон,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
конає,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
конев,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
коневі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
коней,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
конню,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
конокрадов,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
конокрадові,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
контракт,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
контрактом,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кону,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
конф,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
конфісковано,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
конфіскує,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
конце,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
конче,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
коня,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
коняка,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
коняц,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
коняці,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
коні,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
коп,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
копил,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
копита,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
копняками,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
копчених,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
копіювати,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
кор,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
корабель,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
корабл,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
кораблев,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
кораблеві,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
кораблем,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
корабликом,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
корабля,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кораблям,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
кораблі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
кораблів,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
корал,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
коралі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
кордон,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
кордоні,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
кордонів,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
кори,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
корилась,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
корисний,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
корисно,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
корисної,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
корист,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
